2,0,1.15,-0.0694246,0,-3,2502.61
2,0,1.15,-0.0694246,0,-2.997,2535.16
2,0,1.15,-0.0694246,0,-2.994,2567.7
2,0,1.15,-0.0694246,0,-2.991,2600.23
2,0,1.15,-0.0694246,0,-2.98799,2632.75
2,0,1.15,-0.0694246,0,-2.98499,2665.25
2,0,1.15,-0.0694246,0,-2.98199,2697.73
2,0,1.15,-0.0694246,0,-2.97899,2730.2
2,0,1.15,-0.0694246,0,-2.97599,2762.65
2,0,1.15,-0.0694246,0,-2.97299,2795.08
2,0,1.15,-0.0694246,0,-2.96998,2827.49
2,0,1.15,-0.0694246,0,-2.96698,2859.88
2,0,1.15,-0.0694246,0,-2.96398,2892.25
2,0,1.15,-0.0694246,0,-2.96098,2924.59
2,0,1.15,-0.0694246,0,-2.95798,2956.92
2,0,1.15,-0.0694246,0,-2.95498,2989.21
2,0,1.15,-0.0694246,0,-2.95198,3021.48
2,0,1.15,-0.0694246,0,-2.94897,3053.72
2,0,1.15,-0.0694246,0,-2.94597,3085.94
2,0,1.15,-0.0694246,0,-2.94297,3118.11
2,0,1.15,-0.0694246,0,-2.93997,3150.27
2,0,1.15,-0.0694246,0,-2.93697,3182.39
2,0,1.15,-0.0694246,0,-2.93397,3214.48
2,0,1.15,-0.0694246,0,-2.93097,3246.53
2,0,1.15,-0.0694246,0,-2.92796,3278.55
2,0,1.15,-0.0694246,0,-2.92496,3310.53
2,0,1.15,-0.0694246,0,-2.92196,3342.48
2,0,1.15,-0.0694246,0,-2.91896,3374.39
2,0,1.15,-0.0694246,0,-2.91596,3406.26
2,0,1.15,-0.0694246,0,-2.91296,3438.09
2,0,1.15,-0.0694246,0,-2.90995,3469.87
2,0,1.15,-0.0694246,0,-2.90695,3501.62
2,0,1.15,-0.0694246,0,-2.90395,3533.32
2,0,1.15,-0.0694246,0,-2.90095,3564.97
2,0,1.15,-0.0694246,0,-2.89795,3596.59
2,0,1.15,-0.0694246,0,-2.89495,3628.15
2,0,1.15,-0.0694246,0,-2.89195,3659.66
2,0,1.15,-0.0694246,0,-2.88894,3691.13
2,0,1.15,-0.0694246,0,-2.88594,3722.55
2,0,1.15,-0.0694246,0,-2.88294,3753.91
2,0,1.15,-0.0694246,0,-2.87994,3785.22
2,0,1.15,-0.0694246,0,-2.87694,3816.48
2,0,1.15,-0.0694246,0,-2.87394,3847.68
2,0,1.15,-0.0694246,0,-2.87094,3878.83
2,0,1.15,-0.0694246,0,-2.86793,3909.92
2,0,1.15,-0.0694246,0,-2.86493,3940.95
2,0,1.15,-0.0694246,0,-2.86193,3971.93
2,0,1.15,-0.0694246,0,-2.85893,4002.84
2,0,1.15,-0.0694246,0,-2.85593,4033.69
2,0,1.15,-0.0694246,0,-2.85293,4064.48
2,0,1.15,-0.0694246,0,-2.84992,4095.2
2,0,1.15,-0.0694246,0,-2.84692,4125.86
2,0,1.15,-0.0694246,0,-2.84392,4156.45
2,0,1.15,-0.0694246,0,-2.84092,4186.98
2,0,1.15,-0.0694246,0,-2.83792,4217.44
2,0,1.15,-0.0694246,0,-2.83492,4247.83
2,0,1.15,-0.0694246,0,-2.83192,4278.14
2,0,1.15,-0.0694246,0,-2.82891,4308.39
2,0,1.15,-0.0694246,0,-2.82591,4338.56
2,0,1.15,-0.0694246,0,-2.82291,4368.66
2,0,1.15,-0.0694246,0,-2.81991,4398.68
2,0,1.15,-0.0694246,0,-2.81691,4428.63
2,0,1.15,-0.0694246,0,-2.81391,4458.5
2,0,1.15,-0.0694246,0,-2.81091,4488.29
2,0,1.15,-0.0694246,0,-2.8079,4518
2,0,1.15,-0.0694246,0,-2.8049,4547.62
2,0,1.15,-0.0694246,0,-2.8019,4577.17
2,0,1.15,-0.0694246,0,-2.7989,4606.63
2,0,1.15,-0.0694246,0,-2.7959,4636.01
2,0,1.15,-0.0694246,0,-2.7929,4665.31
2,0,1.15,-0.0694246,0,-2.78989,4694.51
2,0,1.15,-0.0694246,0,-2.78689,4723.63
2,0,1.15,-0.0694246,0,-2.78389,4752.66
2,0,1.15,-0.0694246,0,-2.78089,4781.59
2,0,1.15,-0.0694246,0,-2.77789,4810.44
2,0,1.15,-0.0694246,0,-2.77489,4839.19
2,0,1.15,-0.0694246,0,-2.77189,4867.85
2,0,1.15,-0.0694246,0,-2.76888,4896.41
2,0,1.15,-0.0694246,0,-2.76588,4924.88
2,0,1.15,-0.0694246,0,-2.76288,4953.25
2,0,1.15,-0.0694246,0,-2.75988,4981.52
2,0,1.15,-0.0694246,0,-2.75688,5009.69
2,0,1.15,-0.0694246,0,-2.75388,5037.76
2,0,1.15,-0.0694246,0,-2.75088,5065.73
2,0,1.15,-0.0694246,0,-2.74787,5093.59
2,0,1.15,-0.0694246,0,-2.74487,5121.35
2,0,1.15,-0.0694246,0,-2.74187,5149.01
2,0,1.15,-0.0694246,0,-2.73887,5176.55
2,0,1.15,-0.0694246,0,-2.73587,5203.99
2,0,1.15,-0.0694246,0,-2.73287,5231.32
2,0,1.15,-0.0694246,0,-2.72986,5258.54
2,0,1.15,-0.0694246,0,-2.72686,5285.64
2,0,1.15,-0.0694246,0,-2.72386,5312.64
2,0,1.15,-0.0694246,0,-2.72086,5339.51
2,0,1.15,-0.0694246,0,-2.71786,5366.28
2,0,1.15,-0.0694246,0,-2.71486,5392.92
2,0,1.15,-0.0694246,0,-2.71186,5419.45
2,0,1.15,-0.0694246,0,-2.70885,5445.86
2,0,1.15,-0.0694246,0,-2.70585,5472.16
2,0,1.15,-0.0694246,0,-2.70285,5498.32
2,0,1.15,-0.0694246,0,-2.69985,5524.36
2,0,1.15,-0.0694246,0,-2.69685,5550.29
2,0,1.15,-0.0694246,0,-2.69385,5576.08
2,0,1.15,-0.0694246,0,-2.69085,5601.75
2,0,1.15,-0.0694246,0,-2.68784,5627.29
2,0,1.15,-0.0694246,0,-2.68484,5652.71
2,0,1.15,-0.0694246,0,-2.68184,5677.99
2,0,1.15,-0.0694246,0,-2.67884,5703.15
2,0,1.15,-0.0694246,0,-2.67584,5728.17
2,0,1.15,-0.0694246,0,-2.67284,5753.05
2,0,1.15,-0.0694246,0,-2.66983,5777.81
2,0,1.15,-0.0694246,0,-2.66683,5802.42
2,0,1.15,-0.0694246,0,-2.66383,5826.9
2,0,1.15,-0.0694246,0,-2.66083,5851.24
2,0,1.15,-0.0694246,0,-2.65783,5875.44
2,0,1.15,-0.0694246,0,-2.65483,5899.51
2,0,1.15,-0.0694246,0,-2.65183,5923.43
2,0,1.15,-0.0694246,0,-2.64882,5947.2
2,0,1.15,-0.0694246,0,-2.64582,5970.83
2,0,1.15,-0.0694246,0,-2.64282,5994.32
2,0,1.15,-0.0694246,0,-2.63982,6017.66
2,0,1.15,-0.0694246,0,-2.63682,6040.85
2,0,1.15,-0.0694246,0,-2.63382,6063.89
2,0,1.15,-0.0694246,0,-2.63082,6086.79
2,0,1.15,-0.0694246,0,-2.62781,6109.53
2,0,1.15,-0.0694246,0,-2.62481,6132.12
2,0,1.15,-0.0694246,0,-2.62181,6154.55
2,0,1.15,-0.0694246,0,-2.61881,6176.83
2,0,1.15,-0.0694246,0,-2.61581,6198.96
2,0,1.15,-0.0694246,0,-2.61281,6220.92
