2,0.376293,1.55,-0.083,-3,3,2000
2,0.373908,1.55,-0.0843963,-3,3,2000
2,0.376294,1.55,-0.083,-3,3,2000
2,0.301213,1.55,-0.129245,-3,3,2000
2,0.359817,1.55,-0.0927473,-3,3,2000
2,0.376423,1.55,-0.0829248,-3,3,2000
2,0.373791,1.55,-0.0844649,-3,3,2000
2,0.376494,1.55,-0.0828833,-3,3,2000
2,0.301251,1.55,-0.129221,-3,3,2000
2,0.359783,1.55,-0.0927676,-3,3,2000

