2,0.25,2,1,-0.995,8.56515
2,0.25,2,1,-0.994751,8.16117
2,0.25,2,1,-0.994502,7.79377
2,0.25,2,1,-0.994254,7.45818
2,0.25,2,1,-0.994005,7.15045
2,0.25,2,1,-0.993756,6.86725
2,0.25,2,1,-0.993507,6.60575
2,0.25,2,1,-0.993259,6.36356
2,0.25,2,1,-0.99301,6.13864
2,0.25,2,1,-0.992761,5.92914
2,0.25,2,1,-0.992512,5.73358
2,0.25,2,1,-0.992263,5.5506
2,0.25,2,1,-0.992015,5.37903
2,0.25,2,1,-0.991766,5.21783
2,0.25,2,1,-0.991517,5.06609
2,0.25,2,1,-0.991268,4.92299
2,0.25,2,1,-0.99102,4.78783
2,0.25,2,1,-0.990771,4.65995
2,0.25,2,1,-0.990522,4.5388
2,0.25,2,1,-0.990273,4.42384
2,0.25,2,1,-0.990024,4.31462
2,0.25,2,1,-0.989776,4.21071
2,0.25,2,1,-0.989527,4.11174
2,0.25,2,1,-0.989278,4.01737
2,0.25,2,1,-0.989029,3.92728
2,0.25,2,1,-0.98878,3.84119
2,0.25,2,1,-0.988532,3.75883
2,0.25,2,1,-0.988283,3.67997
2,0.25,2,1,-0.988034,3.6044
2,0.25,2,1,-0.987785,3.5319
2,0.25,2,1,-0.987537,3.4623
2,0.25,2,1,-0.987288,3.39543
2,0.25,2,1,-0.987039,3.33112
2,0.25,2,1,-0.98679,3.26924
2,0.25,2,1,-0.986541,3.20964
2,0.25,2,1,-0.986293,3.15221
2,0.25,2,1,-0.986044,3.09684
2,0.25,2,1,-0.985795,3.04339
2,0.25,2,1,-0.985546,2.9918
2,0.25,2,1,-0.985298,2.94194
2,0.25,2,1,-0.985049,2.89375
2,0.25,2,1,-0.9848,2.84714
2,0.25,2,1,-0.984551,2.80203
2,0.25,2,1,-0.984302,2.75835
2,0.25,2,1,-0.984054,2.71604
2,0.25,2,1,-0.983805,2.67502
2,0.25,2,1,-0.983556,2.63525
2,0.25,2,1,-0.983307,2.59666
2,0.25,2,1,-0.983059,2.55921
2,0.25,2,1,-0.98281,2.52284
2,0.25,2,1,-0.982561,2.48751
2,0.25,2,1,-0.982312,2.45318
2,0.25,2,1,-0.982063,2.4198
2,0.25,2,1,-0.981815,2.38734
2,0.25,2,1,-0.981566,2.35574
2,0.25,2,1,-0.981317,2.325
2,0.25,2,1,-0.981068,2.29506
2,0.25,2,1,-0.980819,2.2659
2,0.25,2,1,-0.980571,2.23748
2,0.25,2,1,-0.980322,2.20979
2,0.25,2,1,-0.980073,2.18279
2,0.25,2,1,-0.979824,2.15645
2,0.25,2,1,-0.979576,2.13076
2,0.25,2,1,-0.979327,2.10568
2,0.25,2,1,-0.979078,2.08121
2,0.25,2,1,-0.978829,2.05731
2,0.25,2,1,-0.97858,2.03396
2,0.25,2,1,-0.978332,2.01115
2,0.25,2,1,-0.978083,1.98886
2,0.25,2,1,-0.977834,1.96707
2,0.25,2,1,-0.977585,1.94577
2,0.25,2,1,-0.977337,1.92493
2,0.25,2,1,-0.977088,1.90455
2,0.25,2,1,-0.976839,1.8846
2,0.25,2,1,-0.97659,1.86517
2,0.25,2,1,-0.976341,1.84597
2,0.25,2,1,-0.976093,1.82726
2,0.25,2,1,-0.975844,1.80893
2,0.25,2,1,-0.975595,1.79098
2,0.25,2,1,-0.975346,1.77351
2,0.25,2,1,-0.975098,1.75616
2,0.25,2,1,-0.974849,1.73926
2,0.25,2,1,-0.9746,1.7227
2,0.25,2,1,-0.974351,1.70646
2,0.25,2,1,-0.974102,1.69053
2,0.25,2,1,-0.973854,1.6749
2,0.25,2,1,-0.973605,1.65957
2,0.25,2,1,-0.973356,1.64453
2,0.25,2,1,-0.973107,1.62976
2,0.25,2,1,-0.972858,1.61527
2,0.25,2,1,-0.97261,1.60104
2,0.25,2,1,-0.972361,1.58707
2,0.25,2,1,-0.972112,1.57334
2,0.25,2,1,-0.971863,1.55986
2,0.25,2,1,-0.971615,1.54662
2,0.25,2,1,-0.971366,1.5336
2,0.25,2,1,-0.971117,1.52081
2,0.25,2,1,-0.970868,1.50824
2,0.25,2,1,-0.970619,1.49589
2,0.25,2,1,-0.970371,1.48374
2,0.25,2,1,-0.970122,1.47179
2,0.25,2,1,-0.969873,1.46004
2,0.25,2,1,-0.969624,1.44849
2,0.25,2,1,-0.969376,1.43712
2,0.25,2,1,-0.969127,1.42594
2,0.25,2,1,-0.968878,1.41493
2,0.25,2,1,-0.968629,1.4041
2,0.25,2,1,-0.96838,1.39344
2,0.25,2,1,-0.968132,1.38295
2,0.25,2,1,-0.967883,1.37262
2,0.25,2,1,-0.967634,1.36245
2,0.25,2,1,-0.967385,1.35244
2,0.25,2,1,-0.967137,1.34258
2,0.25,2,1,-0.966888,1.33286
2,0.25,2,1,-0.966639,1.32334
2,0.25,2,1,-0.96639,1.31387
2,0.25,2,1,-0.966141,1.30458
2,0.25,2,1,-0.965893,1.29543
2,0.25,2,1,-0.965644,1.28641
2,0.25,2,1,-0.965395,1.27752
2,0.25,2,1,-0.965146,1.26875
2,0.25,2,1,-0.964897,1.26012
2,0.25,2,1,-0.964649,1.2516
2,0.25,2,1,-0.9644,1.24321
2,0.25,2,1,-0.964151,1.23493
2,0.25,2,1,-0.963902,1.22676
2,0.25,2,1,-0.963654,1.21871
2,0.25,2,1,-0.963405,1.21076
2,0.25,2,1,-0.963156,1.20293
2,0.25,2,1,-0.962907,1.1952
2,0.25,2,1,-0.962658,1.18757
2,0.25,2,1,-0.96241,1.18005
2,0.25,2,1,-0.962161,1.17262
2,0.25,2,1,-0.961912,1.16529
2,0.25,2,1,-0.961663,1.15806
2,0.25,2,1,-0.961415,1.15092
2,0.25,2,1,-0.961166,1.14389
2,0.25,2,1,-0.960917,1.13691
2,0.25,2,1,-0.960668,1.13004
2,0.25,2,1,-0.960419,1.12326
2,0.25,2,1,-0.960171,1.11656
2,0.25,2,1,-0.959922,1.10994
2,0.25,2,1,-0.959673,1.10341
2,0.25,2,1,-0.959424,1.09696
2,0.25,2,1,-0.959176,1.09059
2,0.25,2,1,-0.958927,1.08429
2,0.25,2,1,-0.958678,1.07807
2,0.25,2,1,-0.958429,1.07192
2,0.25,2,1,-0.95818,1.06585
2,0.25,2,1,-0.957932,1.05985
2,0.25,2,1,-0.957683,1.05392
2,0.25,2,1,-0.957434,1.04806
2,0.25,2,1,-0.957185,1.04227
