2,0,1.15,-0.0694246,-3,3,2000,false
2,0,1.3,-0.163147,-3,3,2000,false
2,0,1.45,-0.270598,-3,3,2000,false
2,0,1.6,-0.387438,-3,3,2000,false
2,0,1.65,-0.428395,-3,3,2000,false
2,0,1.75,-0.514323,-3,3,2000,false
2,0,1.8,-0.560211,-3,3,2000,false
2,0,1.85,-0.609328,-3,3,2000,false
2,0,1.9,-0.663965,-3,3,2000,false
2,0,1.95,-0.730576,-3,3,2000,false
