3,0,2,1,-0.9975,3.37626
3,0,2,1,-0.997244,3.06309
3,0,2,1,-0.996989,2.8031
3,0,2,1,-0.996733,2.58383
3,0,2,1,-0.996477,2.3964
3,0,2,1,-0.996222,2.23433
3,0,2,1,-0.995966,2.09282
3,0,2,1,-0.99571,1.9682
3,0,2,1,-0.995454,1.85759
3,0,2,1,-0.995199,1.75877
3,0,2,1,-0.994943,1.66995
3,0,2,1,-0.994687,1.58969
3,0,2,1,-0.994432,1.5168
3,0,2,1,-0.994176,1.45031
3,0,2,1,-0.99392,1.38942
3,0,2,1,-0.993665,1.33345
3,0,2,1,-0.993409,1.28182
3,0,2,1,-0.993153,1.23405
3,0,2,1,-0.992898,1.18973
3,0,2,1,-0.992642,1.14848
3,0,2,1,-0.992386,1.11001
3,0,2,1,-0.992131,1.07404
3,0,2,1,-0.991875,1.04034
3,0,2,1,-0.991619,1.00869
3,0,2,1,-0.991363,0.978921
3,0,2,1,-0.991108,0.950864
3,0,2,1,-0.990852,0.924378
3,0,2,1,-0.990596,0.899332
3,0,2,1,-0.990341,0.875614
3,0,2,1,-0.990085,0.85312
3,0,2,1,-0.989829,0.831759
3,0,2,1,-0.989574,0.811446
3,0,2,1,-0.989318,0.792107
3,0,2,1,-0.989062,0.773673
3,0,2,1,-0.988807,0.756082
3,0,2,1,-0.988551,0.739278
3,0,2,1,-0.988295,0.723208
3,0,2,1,-0.98804,0.707827
3,0,2,1,-0.987784,0.69309
3,0,2,1,-0.987528,0.678958
3,0,2,1,-0.987272,0.665394
3,0,2,1,-0.987017,0.652366
3,0,2,1,-0.986761,0.639841
3,0,2,1,-0.986505,0.627792
3,0,2,1,-0.98625,0.61619
3,0,2,1,-0.985994,0.605014
3,0,2,1,-0.985738,0.594239
3,0,2,1,-0.985483,0.583843
3,0,2,1,-0.985227,0.573809
3,0,2,1,-0.984971,0.564116
3,0,2,1,-0.984716,0.554748
3,0,2,1,-0.98446,0.545689
3,0,2,1,-0.984204,0.536923
3,0,2,1,-0.983948,0.528437
3,0,2,1,-0.983693,0.520218
3,0,2,1,-0.983437,0.512253
3,0,2,1,-0.983181,0.50453
3,0,2,1,-0.982926,0.49704
3,0,2,1,-0.98267,0.48977
3,0,2,1,-0.982414,0.482712
3,0,2,1,-0.982159,0.475857
3,0,2,1,-0.981903,0.469196
3,0,2,1,-0.981647,0.462722
3,0,2,1,-0.981392,0.456425
3,0,2,1,-0.981136,0.450299
3,0,2,1,-0.98088,0.444337
3,0,2,1,-0.980625,0.438533
3,0,2,1,-0.980369,0.432881
3,0,2,1,-0.980113,0.427374
3,0,2,1,-0.979857,0.422007
3,0,2,1,-0.979602,0.416775
3,0,2,1,-0.979346,0.411673
3,0,2,1,-0.97909,0.406696
3,0,2,1,-0.978835,0.401839
3,0,2,1,-0.978579,0.397099
3,0,2,1,-0.978323,0.39247
3,0,2,1,-0.978068,0.38795
3,0,2,1,-0.977812,0.383534
3,0,2,1,-0.977556,0.379219
3,0,2,1,-0.977301,0.375002
3,0,2,1,-0.977045,0.370878
3,0,2,1,-0.976789,0.36685
3,0,2,1,-0.976534,0.362902
3,0,2,1,-0.976278,0.359043
3,0,2,1,-0.976022,0.355266
3,0,2,1,-0.975766,0.35157
3,0,2,1,-0.975511,0.34795
3,0,2,1,-0.975255,0.344406
3,0,2,1,-0.974999,0.340934
3,0,2,1,-0.974744,0.337533
3,0,2,1,-0.974488,0.3342
3,0,2,1,-0.974232,0.330934
3,0,2,1,-0.973977,0.327732
3,0,2,1,-0.973721,0.324592
3,0,2,1,-0.973465,0.321513
3,0,2,1,-0.97321,0.318493
3,0,2,1,-0.972954,0.31553
3,0,2,1,-0.972698,0.312623
3,0,2,1,-0.972442,0.30977
3,0,2,1,-0.972187,0.30697
3,0,2,1,-0.971931,0.30422
3,0,2,1,-0.971675,0.301521
3,0,2,1,-0.97142,0.29887
3,0,2,1,-0.971164,0.296266
3,0,2,1,-0.970908,0.293708
3,0,2,1,-0.970653,0.291195
3,0,2,1,-0.970397,0.288725
3,0,2,1,-0.970141,0.286297
3,0,2,1,-0.969886,0.283911
3,0,2,1,-0.96963,0.281565
3,0,2,1,-0.969374,0.279259
3,0,2,1,-0.969119,0.276991
3,0,2,1,-0.968863,0.27476
3,0,2,1,-0.968607,0.272566
3,0,2,1,-0.968351,0.270407
3,0,2,1,-0.968096,0.268283
3,0,2,1,-0.96784,0.266193
3,0,2,1,-0.967584,0.264136
3,0,2,1,-0.967329,0.262111
3,0,2,1,-0.967073,0.260118
3,0,2,1,-0.966817,0.258156
3,0,2,1,-0.966562,0.256223
3,0,2,1,-0.966306,0.254321
3,0,2,1,-0.96605,0.252447
3,0,2,1,-0.965795,0.250601
3,0,2,1,-0.965539,0.248782
3,0,2,1,-0.965283,0.246991
3,0,2,1,-0.965028,0.245225
3,0,2,1,-0.964772,0.243486
3,0,2,1,-0.964516,0.241771
3,0,2,1,-0.96426,0.240081
3,0,2,1,-0.964005,0.238416
3,0,2,1,-0.963749,0.236774
3,0,2,1,-0.963493,0.235155
3,0,2,1,-0.963238,0.233558
3,0,2,1,-0.962982,0.231984
3,0,2,1,-0.962726,0.230431
3,0,2,1,-0.962471,0.2289
3,0,2,1,-0.962215,0.227389
3,0,2,1,-0.961959,0.225899
3,0,2,1,-0.961704,0.224429
3,0,2,1,-0.961448,0.22298
3,0,2,1,-0.961192,0.221547
3,0,2,1,-0.960936,0.220135
3,0,2,1,-0.960681,0.21874
3,0,2,1,-0.960425,0.217364
3,0,2,1,-0.960169,0.216006
3,0,2,1,-0.959914,0.214665
3,0,2,1,-0.959658,0.213341
3,0,2,1,-0.959402,0.212034
3,0,2,1,-0.959147,0.210743
3,0,2,1,-0.958891,0.209469
3,0,2,1,-0.958635,0.20821
3,0,2,1,-0.95838,0.206967
3,0,2,1,-0.958124,0.205739
3,0,2,1,-0.957868,0.204526
3,0,2,1,-0.957613,0.203328
3,0,2,1,-0.957357,0.202144
3,0,2,1,-0.957101,0.200974
3,0,2,1,-0.956845,0.199819
3,0,2,1,-0.95659,0.198677
3,0,2,1,-0.956334,0.197548
3,0,2,1,-0.956078,0.196433
3,0,2,1,-0.955823,0.19533
3,0,2,1,-0.955567,0.19424
3,0,2,1,-0.955311,0.193163
3,0,2,1,-0.955056,0.192098
3,0,2,1,-0.9548,0.191046
3,0,2,1,-0.954544,0.190005
3,0,2,1,-0.954289,0.188976
3,0,2,1,-0.954033,0.187958
3,0,2,1,-0.953777,0.186952
3,0,2,1,-0.953522,0.185957
3,0,2,1,-0.953266,0.184974
3,0,2,1,-0.95301,0.183999
3,0,2,1,-0.952754,0.183036
3,0,2,1,-0.952499,0.182084
3,0,2,1,-0.952243,0.181141
3,0,2,1,-0.951987,0.180209
3,0,2,1,-0.951732,0.179287
3,0,2,1,-0.951476,0.178375
3,0,2,1,-0.95122,0.177472
3,0,2,1,-0.950965,0.176579
3,0,2,1,-0.950709,0.175695
3,0,2,1,-0.950453,0.17482
3,0,2,1,-0.950198,0.173954
3,0,2,1,-0.949942,0.173097
3,0,2,1,-0.949686,0.172249
3,0,2,1,-0.94943,0.171409
3,0,2,1,-0.949175,0.170578
3,0,2,1,-0.948919,0.169756
3,0,2,1,-0.948663,0.168941
3,0,2,1,-0.948408,0.168135
3,0,2,1,-0.948152,0.167337
3,0,2,1,-0.947896,0.166546
3,0,2,1,-0.947641,0.165763
3,0,2,1,-0.947385,0.164988
3,0,2,1,-0.947129,0.164221
3,0,2,1,-0.946874,0.163461
3,0,2,1,-0.946618,0.162708
3,0,2,1,-0.946362,0.161963
3,0,2,1,-0.946107,0.161224
3,0,2,1,-0.945851,0.160493
3,0,2,1,-0.945595,0.159769
3,0,2,1,-0.945339,0.159051
3,0,2,1,-0.945084,0.15834
3,0,2,1,-0.944828,0.157636
3,0,2,1,-0.944572,0.156938
3,0,2,1,-0.944317,0.156247
3,0,2,1,-0.944061,0.155562
3,0,2,1,-0.943805,0.154883
3,0,2,1,-0.94355,0.154211
3,0,2,1,-0.943294,0.153544
3,0,2,1,-0.943038,0.152884
3,0,2,1,-0.942783,0.15223
3,0,2,1,-0.942527,0.151581
3,0,2,1,-0.942271,0.150939
3,0,2,1,-0.942016,0.150301
3,0,2,1,-0.94176,0.14967
3,0,2,1,-0.941504,0.149044
3,0,2,1,-0.941248,0.148424
3,0,2,1,-0.940993,0.147809
3,0,2,1,-0.940737,0.147199
3,0,2,1,-0.940481,0.146595
